parada_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_parada,planificada_flag,causa_parada,duracion_horas,impacto_produccion_proxy,impacto_energia_proxy
PAR_00000430,2024-08-24T18:35:00,2024-08-24T19:45:48.847327233,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,InestabilidadTorque,1.18,12.852,142.007
PAR_00000431,2024-09-01T05:40:00,2024-09-01T10:15:36.034460628,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,4.593,36.872,812.153
PAR_00000432,2024-09-04T09:00:00,2024-09-04T18:41:18.684543019,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,Planificada,1,ParadaPlanificadaUtilidades,9.689,96.728,1292.399
PAR_00000433,2024-09-07T22:15:00,2024-09-08T00:42:14.564924146,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,DesalineacionRodillos,2.454,23.356,1770.426
PAR_00000434,2024-09-11T21:26:00,2024-09-12T00:25:48.102140306,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,AtascoMaterial,2.997,30.241,2422.551
PAR_00000435,2024-10-01T06:00:00,2024-10-01T08:43:24.207159702,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,Planificada,1,ParadaPlanificadaUtilidades,2.723,26.866,293.595
PAR_00000436,2024-10-05T22:39:00,2024-10-06T00:12:23.969302131,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ05,NoPlanificada,0,FalloHidraulico,1.557,16.033,135.189
PAR_00000437,2024-10-08T07:10:00,2024-10-08T09:06:31.639423520,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,DesalineacionRodillos,1.942,20.797,1215.364
PAR_00000438,2024-10-15T01:42:00,2024-10-15T02:26:59.875770588,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,0.75,7.146,66.033
PAR_00000439,2024-10-17T07:00:00,2024-10-17T09:57:18.069553807,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,Planificada,1,InspeccionSeguridadReglamentaria,2.955,22.446,335.713
PAR_00000440,2024-10-18T16:04:00,2024-10-18T20:21:08.607022699,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,4.286,37.174,2308.039
PAR_00000441,2024-10-20T16:27:00,2024-10-20T18:12:18.138685611,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,NoPlanificada,0,FalloHidraulico,1.755,16.717,825.483
PAR_00000442,2024-10-30T09:15:00,2024-10-30T11:37:16.758999015,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,AtascoMaterial,2.371,23.549,801.911
PAR_00000443,2024-11-04T04:33:00,2024-11-04T06:29:20.792173110,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,1.939,16.84,1496.611
PAR_00000444,2024-11-06T00:00:00,2024-11-06T04:27:43.028721885,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,Planificada,1,InspeccionSeguridadReglamentaria,4.462,41.588,1339.956
PAR_00000445,2024-11-08T03:18:00,2024-11-08T07:59:02.010017691,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,4.684,46.867,2818.849
PAR_00000446,2024-12-01T22:00:00,2024-12-02T01:04:16.290296068,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,Planificada,1,InspeccionSeguridadReglamentaria,3.071,29.724,351.236
PAR_00000447,2024-12-03T14:04:00,2024-12-03T14:35:01.939977073,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,AtascoMaterial,0.517,5.814,181.617
PAR_00000448,2024-12-17T15:32:00,2024-12-17T18:59:13.548908466,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,3.454,27.825,442.217
PAR_00000449,2024-12-19T12:21:00,2024-12-19T13:22:10.484911164,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,NoPlanificada,0,AtascoMaterial,1.02,8.479,361.079
PAR_00000450,2025-01-01T18:00:00,2025-01-02T02:41:08.750750398,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,8.686,75.363,2991.181
PAR_00000451,2025-01-11T00:27:00,2025-01-11T06:13:42.188096578,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,5.778,57.894,431.383
PAR_00000452,2025-02-04T02:03:00,2025-02-04T04:20:38.137748384,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ05,NoPlanificada,0,InestabilidadTorque,2.294,21.558,186.496
PAR_00000453,2025-02-16T06:17:00,2025-02-16T11:32:49.360662917,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,InestabilidadTorque,5.264,55.842,624.861
PAR_00000454,2025-02-17T02:01:00,2025-02-17T03:04:31.651366690,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,1.059,9.248,190.481
PAR_00000455,2025-02-17T08:36:00,2025-02-17T09:54:51.270693710,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,AtascoMaterial,1.314,11.856,122.435
PAR_00000456,2025-02-18T06:30:00,2025-02-18T06:54:04.134058196,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,FalloHidraulico,0.401,3.417,221.03
PAR_00000457,2025-02-26T15:04:00,2025-02-26T18:56:27.588112629,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,InestabilidadTorque,3.874,37.074,543.008
PAR_00000458,2025-03-03T10:00:00,2025-03-03T16:28:59.320823660,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,CambioFormatoPlanificado,6.483,55.066,4135.715
PAR_00000459,2025-03-23T07:34:00,2025-03-23T11:37:13.590717073,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,DesalineacionRodillos,4.054,33.107,1280.375
PAR_00000460,2025-03-26T06:33:00,2025-03-26T06:54:00,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,0.35,2.86,115.463
PAR_00000461,2025-03-29T08:28:00,2025-03-29T12:53:49.696587130,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,InestabilidadTorque,4.43,48.083,846.251
PAR_00000462,2025-04-01T23:28:00,2025-04-02T00:45:13.150452350,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,AtascoMaterial,1.287,12.894,132.505
PAR_00000463,2025-04-06T03:14:00,2025-04-06T07:00:57.843090148,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,AtascoMaterial,3.783,34.753,832.106
PAR_00000464,2025-04-23T08:38:00,2025-04-23T10:16:38.594265752,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,FalloHidraulico,1.644,13.906,116.535
PAR_00000465,2025-04-25T18:39:00,2025-04-25T20:05:58.136641209,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,1.449,12.379,249.876
PAR_00000466,2025-04-29T18:44:00,2025-04-29T19:27:30.014492336,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,0.725,7.981,100.316
PAR_00000467,2025-04-30T07:43:00,2025-04-30T08:04:00,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,AtascoMaterial,0.35,3.821,246.884
PAR_00000468,2025-05-02T05:08:00,2025-05-02T06:34:00.802788313,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,InestabilidadTorque,1.434,15.566,72.687
PAR_00000469,2025-05-03T07:43:00,2025-05-03T10:11:17.284302487,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,AtascoMaterial,2.471,23.872,266.481
PAR_00000470,2025-05-08T20:13:00,2025-05-08T23:12:24.867798950,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,2.99,28.883,1061.454
PAR_00000471,2025-05-09T06:13:00,2025-05-09T10:32:51.309806415,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,AtascoMaterial,4.331,32.819,363.894
PAR_00000472,2025-05-11T14:27:00,2025-05-11T18:49:43.382714872,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,DesalineacionRodillos,4.379,43.42,1157.851
PAR_00000473,2025-05-14T05:38:00,2025-05-14T06:40:49.684775902,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,FalloHidraulico,1.047,11.691,64.729
PAR_00000474,2025-05-18T15:10:00,2025-05-18T22:30:59.447751957,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,AtascoMaterial,7.35,75.03,5742.09
PAR_00000475,2025-06-04T00:11:00,2025-06-04T03:01:20.126006793,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,FalloHidraulico,2.839,22.943,533.512
PAR_00000476,2025-06-05T23:00:00,2025-06-06T04:08:46.952348153,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,Planificada,1,MantenimientoPreventivoProgramado,5.146,48.004,983.936
PAR_00000477,2025-06-11T08:40:00,2025-06-11T15:14:50.547399682,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,6.581,65.405,3495.543
PAR_00000478,2025-06-17T00:23:00,2025-06-17T00:44:00,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,0.35,2.808,61.375
PAR_00000479,2025-06-22T11:10:00,2025-06-22T12:09:31.123850863,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,AtascoMaterial,0.992,7.837,182.753
PAR_00000480,2025-06-26T20:26:00,2025-06-26T21:05:00.620563345,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,FalloHidraulico,0.65,4.97,483.238
PAR_00000481,2025-06-29T00:39:00,2025-06-29T04:42:52.202188764,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,4.065,42.1,691.65
PAR_00000482,2025-07-05T23:18:00,2025-07-06T00:51:23.603552049,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,1.557,13.032,151.957
PAR_00000483,2025-07-06T17:00:00,2025-07-06T22:00:57.044194084,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,CambioFormatoPlanificado,5.016,41.524,1734.014
PAR_00000484,2025-07-07T09:00:00,2025-07-07T16:51:30.038691434,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,Planificada,1,CambioFormatoPlanificado,7.858,79.1,1431.291
PAR_00000485,2025-07-08T05:00:00,2025-07-08T07:01:28.323926068,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,2.025,18.362,1301.632
PAR_00000486,2025-07-10T07:28:00,2025-07-10T08:21:08.815912850,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,0.886,9.201,131.975
PAR_00000487,2025-07-10T13:41:00,2025-07-10T21:19:29.879487063,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,FalloHidraulico,7.642,72.425,5400.864
PAR_00000488,2025-07-11T11:00:00,2025-07-11T14:41:41.631483253,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,ParadaPlanificadaUtilidades,3.695,40.067,1281.814
PAR_00000489,2025-07-15T22:00:00,2025-07-16T01:12:33.897322998,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,Planificada,1,MantenimientoPreventivoProgramado,3.209,29.937,558.851
PAR_00000490,2025-07-16T10:00:00,2025-07-16T15:24:26.397442638,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,MantenimientoPreventivoProgramado,5.407,41.207,3136.105
PAR_00000491,2025-07-18T09:42:00,2025-07-18T10:08:55.061463685,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,FalloHidraulico,0.449,4.423,111.779
PAR_00000492,2025-07-25T14:30:00,2025-07-25T17:46:28.242683061,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,3.275,32.491,465.597
PAR_00000493,2025-07-25T19:13:00,2025-07-25T19:34:00,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,FalloHidraulico,0.35,3.898,57.889
PAR_00000494,2025-07-27T00:00:00,2025-07-27T07:49:25.200093363,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,CambioFormatoPlanificado,7.824,65.782,3325.529
PAR_00000495,2025-07-29T06:23:00,2025-07-29T08:10:38.187567027,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,InestabilidadTorque,1.794,15.984,271.66
PAR_00000496,2025-08-01T20:00:00,2025-08-01T23:23:47.618217463,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,Planificada,1,MantenimientoPreventivoProgramado,3.397,30.452,921.23
PAR_00000497,2025-08-06T08:11:00,2025-08-06T11:05:12.999658528,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,FalloHidraulico,2.904,29.241,1148.997
PAR_00000498,2025-08-21T12:16:00,2025-08-21T15:24:41.515326286,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,AtascoMaterial,3.145,26.377,594.807
PAR_00000499,2025-08-23T08:00:00,2025-08-23T10:15:10.606815396,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,Planificada,1,MantenimientoPreventivoProgramado,2.253,21.482,417.974
PAR_00000500,2025-08-27T14:22:00,2025-08-27T15:10:57.016239580,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,FalloHidraulico,0.816,6.203,171.748
PAR_00000501,2025-09-02T04:12:00,2025-09-02T05:34:42.920908870,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,1.379,12.9,177.239
PAR_00000502,2025-09-04T09:37:00,2025-09-04T11:17:20.410592862,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,InestabilidadTorque,1.672,14.188,272.636
PAR_00000503,2025-09-05T17:22:00,2025-09-05T19:35:43.830519650,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,FalloHidraulico,2.229,24.705,264.497
PAR_00000504,2025-09-05T22:36:00,2025-09-06T02:04:00.709392889,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,3.467,27.043,283.564
PAR_00000505,2025-09-12T03:00:00,2025-09-12T05:17:50.583574896,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ05,Planificada,1,ParadaPlanificadaUtilidades,2.297,20.515,119.57
PAR_00000506,2025-09-14T20:00:00,2025-09-15T00:55:50.900660652,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,Planificada,1,CambioFormatoPlanificado,4.931,49.791,336.922
PAR_00000507,2025-09-15T22:00:00,2025-09-16T01:15:27.645896336,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,CambioFormatoPlanificado,3.258,25.753,993.698
PAR_00000508,2025-09-25T07:42:00,2025-09-25T13:36:14.698398672,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,NoPlanificada,0,InestabilidadTorque,5.904,53.469,3226.088
PAR_00000509,2025-09-25T17:40:00,2025-09-25T18:44:51.368520036,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ05,NoPlanificada,0,AtascoMaterial,1.081,8.977,50.274
PAR_00000510,2025-10-11T18:23:00,2025-10-11T19:17:03.504406939,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,FalloHidraulico,0.901,9.044,66.136
PAR_00000511,2025-10-23T17:03:00,2025-10-23T18:40:04.207744390,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,DesalineacionRodillos,1.618,17.601,349.243
PAR_00000512,2025-10-24T03:10:00,2025-10-24T06:38:13.112934808,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,DesalineacionRodillos,3.47,36.888,486.17
PAR_00000513,2025-11-04T00:21:00,2025-11-04T02:39:39.117833078,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,AtascoMaterial,2.311,23.845,320.079
PAR_00000514,2025-11-11T11:21:00,2025-11-11T11:42:52.271156718,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,NoPlanificada,0,InestabilidadTorque,0.365,2.968,227.165
PAR_00000515,2025-11-15T19:06:00,2025-11-15T21:15:28.080016700,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,NoPlanificada,0,FalloHidraulico,2.158,16.579,525.152
PAR_00000516,2025-11-23T01:13:00,2025-11-23T02:22:58.734621986,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,FalloHidraulico,1.166,11.553,139.665
PAR_00000517,2025-11-26T13:00:00,2025-11-26T16:01:22.850475024,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,MantenimientoPreventivoProgramado,3.023,28.228,1891.198
PAR_00000518,2025-11-30T01:13:00,2025-11-30T02:37:36.066389007,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ04,NoPlanificada,0,InestabilidadTorque,1.41,11.664,174.275
PAR_00000519,2025-12-02T05:22:00,2025-12-02T07:27:19.928413482,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,FalloHidraulico,2.089,18.91,292.878
PAR_00000520,2025-12-04T00:05:00,2025-12-04T01:10:30.109572614,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ06,NoPlanificada,0,FalloHidraulico,1.092,11.081,172.967
PAR_00000521,2025-12-04T07:00:00,2025-12-04T18:37:02.807325012,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,MantenimientoPreventivoProgramado,11.617,94.514,4287.204
PAR_00000522,2025-12-07T03:23:00,2025-12-07T05:44:15.607027393,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ03,NoPlanificada,0,DesalineacionRodillos,2.354,25.595,390.939
PAR_00000523,2025-12-12T15:07:00,2025-12-12T17:59:24.721282455,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ02,NoPlanificada,0,DesalineacionRodillos,2.874,29.282,866.991
PAR_00000524,2025-12-28T09:00:00,2025-12-28T12:21:42.988896190,PLT_ALA,PLT_ALA_L01,PLT_ALA_L01_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,3.362,35.187,2487.376
PAR_00000525,2024-01-01T18:31:00,2024-01-01T19:35:41.821379785,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,1.078,9.064,102.916
PAR_00000526,2024-01-07T14:28:00,2024-01-07T15:33:40.857606232,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.095,9.247,275.357
PAR_00000527,2024-01-20T03:43:00,2024-01-20T04:57:24.233564515,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,1.24,9.149,121.069
PAR_00000528,2024-01-21T02:12:00,2024-01-21T04:55:53.951107854,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,FalloQuemador,2.732,24.112,185.381
PAR_00000529,2024-01-29T02:28:00,2024-01-29T04:08:26.657652104,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.674,10.912,409.393
PAR_00000530,2024-01-30T04:00:00,2024-01-30T05:44:08.772863420,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.736,13.799,315.894
PAR_00000531,2024-02-03T15:32:00,2024-02-03T16:18:05.772850896,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,TermoparDescalibrado,0.768,6.035,52.25
PAR_00000532,2024-02-04T22:41:00,2024-02-04T23:46:47.830491661,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.097,9.013,263.01
PAR_00000533,2024-02-06T03:00:00,2024-02-06T05:52:21.997404526,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Planificada,1,MantenimientoPreventivoProgramado,2.873,25.517,175.271
PAR_00000534,2024-02-14T22:17:00,2024-02-15T00:28:53.777997603,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,2.198,16.344,249.915
PAR_00000535,2024-02-19T15:00:00,2024-02-19T16:20:38.433807099,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,Planificada,1,CambioFormatoPlanificado,1.344,10.514,207.195
PAR_00000536,2024-02-19T22:00:00,2024-02-20T00:26:38.913461070,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,2.444,18.102,409.416
PAR_00000537,2024-02-23T02:29:00,2024-02-23T02:50:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,FalloQuemador,0.35,3.076,40.144
PAR_00000538,2024-02-25T15:06:00,2024-02-25T15:38:19.032359456,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,0.539,4.172,152.761
PAR_00000539,2024-03-09T12:31:00,2024-03-09T16:34:28.487756685,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,NoPlanificada,0,CurvaTermicaFueraBanda,4.058,32.899,2027.496
PAR_00000540,2024-03-27T14:11:00,2024-03-27T17:45:43.822883470,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,NoPlanificada,0,FalloQuemador,3.579,25.032,256.294
PAR_00000541,2024-04-04T23:16:00,2024-04-05T00:54:40.867659348,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,TermoparDescalibrado,1.645,11.255,148.629
PAR_00000542,2024-04-19T16:10:00,2024-04-19T23:01:11.673103795,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,NoPlanificada,0,CaidaGasIndustrial,6.853,57.831,352.272
PAR_00000543,2024-04-21T03:19:00,2024-04-21T07:29:37.867503036,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,CurvaTermicaFueraBanda,4.177,32.993,393.153
PAR_00000544,2024-04-23T21:05:00,2024-04-23T22:51:17.542084195,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,FalloQuemador,1.772,11.505,170.924
PAR_00000545,2024-04-28T17:43:00,2024-04-28T20:41:30.833605315,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,NoPlanificada,0,CaidaGasIndustrial,2.975,25.392,879.148
PAR_00000546,2024-04-29T19:00:00,2024-04-29T22:14:19.694495630,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,Planificada,1,InspeccionSeguridadReglamentaria,3.239,21.078,946.145
PAR_00000547,2024-05-01T14:00:00,2024-05-01T18:36:58.743865533,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Planificada,1,InspeccionSeguridadReglamentaria,4.616,36.083,508.071
PAR_00000548,2024-05-05T13:12:00,2024-05-05T15:25:13.945003622,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,CaidaGasIndustrial,2.221,18.247,84.976
PAR_00000549,2024-05-25T19:00:00,2024-05-25T23:22:43.242517513,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Planificada,1,CambioFormatoPlanificado,4.379,37.941,269.465
PAR_00000550,2024-06-01T22:00:00,2024-06-02T03:31:32.355484230,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,Planificada,1,MantenimientoPreventivoProgramado,5.526,44.879,3100.183
PAR_00000551,2024-06-03T06:23:00,2024-06-03T07:38:15.338143767,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,1.254,9.846,249.913
PAR_00000552,2024-06-07T16:14:00,2024-06-07T18:59:24.491036145,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,FalloQuemador,2.757,20.954,742.267
PAR_00000553,2024-06-10T07:27:00,2024-06-10T10:40:02.342556836,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,NoPlanificada,0,CaidaGasIndustrial,3.217,23.973,695.71
PAR_00000554,2024-06-22T13:40:00,2024-06-22T16:11:29.519952956,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,NoPlanificada,0,TermoparDescalibrado,2.525,18.136,272.953
PAR_00000555,2024-06-28T08:20:00,2024-06-28T08:51:22.674857617,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,CaidaGasIndustrial,0.523,3.799,134.767
PAR_00000556,2024-07-30T09:03:00,2024-07-30T11:09:58.698416768,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,2.116,17.497,384.201
PAR_00000557,2024-08-01T13:12:00,2024-08-01T17:51:03.981329118,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,NoPlanificada,0,TermoparDescalibrado,4.651,32.096,1140.472
PAR_00000558,2024-08-09T16:41:00,2024-08-09T21:17:50.818172529,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,NoPlanificada,0,CurvaTermicaFueraBanda,4.614,32.179,489.803
PAR_00000559,2024-08-14T22:00:00,2024-08-15T02:54:50.443011068,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,Planificada,1,ParadaPlanificadaUtilidades,4.914,32.934,2793.726
PAR_00000560,2024-08-27T02:26:00,2024-08-27T04:24:44.308195550,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,NoPlanificada,0,FalloQuemador,1.979,18.099,231.428
