mantenimiento_id,fecha_inicio,fecha_fin,planta_id,linea_id,equipo_id,tipo_mantenimiento,programado_flag,correctivo_flag,horas_mantenimiento,coste_mantenimiento_proxy,resultado_mantenimiento
MAN_00000481,2024-01-20T03:43:00,2024-01-20T05:07:21,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,1.406,1361.85,Estabilizado
MAN_00000482,2024-01-21T02:12:00,2024-01-21T04:29:01,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,2.284,2202.16,Estabilizado
MAN_00000483,2024-01-29T02:28:00,2024-01-29T04:29:56,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,2.032,1571.99,Estabilizado
MAN_00000484,2024-01-30T04:00:00,2024-01-30T05:55:37,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoInstrumentacion,0,1,1.927,1373.51,Recuperado
MAN_00000485,2024-02-03T15:32:00,2024-02-03T16:13:18,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,0.689,543.81,Estabilizado
MAN_00000486,2024-02-04T22:41:00,2024-02-05T00:03:48,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoTermico,0,1,1.38,992.63,ParcialConSeguimiento
MAN_00000487,2024-02-06T03:00:00,2024-02-06T05:11:18,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Predictivo,1,0,2.188,2295.36,ExitosoConAjustes
MAN_00000488,2024-02-14T22:17:00,2024-02-15T00:42:59,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,2.433,2291.66,ParcialConSeguimiento
MAN_00000489,2024-02-19T15:00:00,2024-02-19T16:32:52,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,Preventivo,1,0,1.548,807.26,Exitoso
MAN_00000490,2024-02-19T22:00:00,2024-02-20T00:08:54,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Preventivo,1,0,2.148,1618.55,ExitosoConAjustes
MAN_00000491,2024-02-23T02:29:00,2024-02-23T02:59:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,0.5,484.06,Estabilizado
MAN_00000492,2024-02-25T15:06:00,2024-02-25T15:36:22,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoTermico,0,1,0.506,261.21,Estabilizado
MAN_00000493,2024-03-27T14:11:00,2024-03-27T18:34:18,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoInstrumentacion,0,1,4.389,2293.02,Estabilizado
MAN_00000494,2024-04-04T23:16:00,2024-04-05T00:34:51,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,1.314,1069.85,Estabilizado
MAN_00000495,2024-04-19T16:10:00,2024-04-19T21:43:23,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoInstrumentacion,0,1,5.556,3056.71,Estabilizado
MAN_00000496,2024-04-21T03:19:00,2024-04-21T06:40:07,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,3.352,2657.75,Estabilizado
MAN_00000497,2024-04-23T21:05:00,2024-04-23T22:57:46,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,1.88,1728.0,Estabilizado
MAN_00000498,2024-04-29T19:00:00,2024-04-29T21:25:42,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,Predictivo,1,0,2.428,1231.37,PendienteOptimizar
MAN_00000499,2024-05-01T14:00:00,2024-05-01T17:30:45,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Predictivo,1,0,3.513,2467.65,ExitosoConAjustes
MAN_00000500,2024-05-05T13:12:00,2024-05-05T15:18:18,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,2.105,1755.41,Recuperado
MAN_00000501,2024-05-25T19:00:00,2024-05-25T23:35:43,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Predictivo,1,0,4.595,4205.65,Exitoso
MAN_00000502,2024-06-01T22:00:00,2024-06-02T03:19:38,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,OverhaulParcial,1,0,5.327,2499.51,ExitosoConAjustes
MAN_00000503,2024-06-03T06:23:00,2024-06-03T07:50:07,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,1.452,893.28,Estabilizado
MAN_00000504,2024-06-07T16:14:00,2024-06-07T18:42:53,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoTermico,0,1,2.482,1957.05,Recuperado
MAN_00000505,2024-06-10T07:27:00,2024-06-10T10:49:34,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoTermico,0,1,3.376,1711.73,Estabilizado
MAN_00000506,2024-06-22T13:40:00,2024-06-22T15:30:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoInstrumentacion,0,1,1.833,815.32,ParcialConSeguimiento
MAN_00000507,2024-06-28T08:20:00,2024-06-28T08:50:31,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,0.509,356.11,Estabilizado
MAN_00000508,2024-08-09T16:41:00,2024-08-09T21:07:08,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoInstrumentacion,0,1,4.436,3256.03,Recuperado
MAN_00000509,2024-08-14T22:00:00,2024-08-15T02:43:12,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,OverhaulParcial,1,0,4.72,2193.22,ExitosoConAjustes
MAN_00000510,2024-08-27T02:26:00,2024-08-27T04:16:22,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,1.839,1464.38,Recuperado
MAN_00000511,2024-08-31T11:17:00,2024-08-31T11:47:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoMecanico,0,1,0.5,227.44,Estabilizado
MAN_00000512,2024-09-01T20:18:00,2024-09-01T21:29:11,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,1.187,741.8,Recuperado
MAN_00000513,2024-09-02T12:00:00,2024-09-02T13:44:27,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,OverhaulParcial,1,0,1.741,1486.84,PendienteOptimizar
MAN_00000514,2024-09-07T00:00:00,2024-09-07T05:32:26,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Preventivo,1,0,5.541,5592.73,Exitoso
MAN_00000515,2024-09-07T20:40:00,2024-09-07T21:35:14,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,0.921,880.46,Recuperado
MAN_00000516,2024-09-11T10:09:00,2024-09-11T11:44:27,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,1.591,1072.4,Estabilizado
MAN_00000517,2024-09-14T02:22:00,2024-09-14T05:43:46,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,3.363,2694.6,ParcialConSeguimiento
MAN_00000518,2024-09-18T05:29:00,2024-09-18T06:25:51,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,0.948,968.2,Recuperado
MAN_00000519,2024-09-26T11:39:00,2024-09-26T12:09:31,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoTermico,0,1,0.509,387.01,Estabilizado
MAN_00000520,2024-10-05T18:12:00,2024-10-05T18:42:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoInstrumentacion,0,1,0.5,329.33,Estabilizado
MAN_00000521,2024-10-23T11:08:00,2024-10-23T16:33:30,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoInstrumentacion,0,1,5.425,2827.68,Recuperado
MAN_00000522,2024-10-23T19:11:00,2024-10-23T22:17:52,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoInstrumentacion,0,1,3.115,1545.33,Estabilizado
MAN_00000523,2024-10-24T09:10:00,2024-10-24T10:59:32,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,1.826,1679.85,Recuperado
MAN_00000524,2024-10-26T04:31:00,2024-10-26T05:52:04,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,1.351,1341.21,Recuperado
MAN_00000525,2024-11-12T17:27:00,2024-11-12T21:20:31,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoTermico,0,1,3.892,2230.6,ParcialConSeguimiento
MAN_00000526,2024-11-30T08:00:00,2024-11-30T17:57:46,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Predictivo,1,0,9.963,6557.71,Exitoso
MAN_00000527,2025-01-09T09:38:00,2025-01-09T10:35:45,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoMecanico,0,1,0.963,501.37,Estabilizado
MAN_00000528,2025-01-15T07:22:00,2025-01-15T13:56:19,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,6.572,5304.16,ParcialConSeguimiento
MAN_00000529,2025-02-08T00:13:00,2025-02-08T01:22:15,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,1.154,946.82,Recuperado
MAN_00000530,2025-02-13T05:00:00,2025-02-13T10:47:07,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,OverhaulParcial,1,0,5.786,2979.77,Exitoso
MAN_00000531,2025-02-14T15:03:00,2025-02-14T17:22:42,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,2.328,2173.28,Recuperado
MAN_00000532,2025-02-15T10:37:00,2025-02-15T11:42:32,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,CorrectivoTermico,0,1,1.092,607.14,Estabilizado
MAN_00000533,2025-03-09T13:41:00,2025-03-09T18:56:34,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,5.259,4567.61,Recuperado
MAN_00000534,2025-03-13T18:00:00,2025-03-13T21:01:24,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Preventivo,1,0,3.023,2544.37,ExitosoConAjustes
MAN_00000535,2025-03-14T06:00:00,2025-03-14T09:18:34,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Preventivo,1,0,3.31,2814.86,ExitosoConAjustes
MAN_00000536,2025-03-24T05:00:00,2025-03-24T06:28:37,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,1.477,1344.73,Estabilizado
MAN_00000537,2025-03-26T00:37:00,2025-03-26T02:58:11,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoTermico,0,1,2.353,1119.75,Estabilizado
MAN_00000538,2025-04-02T08:38:00,2025-04-02T10:39:08,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoTermico,0,1,2.019,1580.12,Estabilizado
MAN_00000539,2025-04-05T14:18:00,2025-04-05T17:49:18,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoTermico,0,1,3.522,2731.33,Estabilizado
MAN_00000540,2025-04-08T06:20:00,2025-04-08T07:12:08,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoInstrumentacion,0,1,0.869,416.68,Estabilizado
MAN_00000541,2025-04-14T16:42:00,2025-04-14T21:22:54,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoTermico,0,1,4.682,2203.87,Recuperado
MAN_00000542,2025-04-21T20:02:00,2025-04-21T20:55:44,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoInstrumentacion,0,1,0.896,491.02,Estabilizado
MAN_00000543,2025-05-08T13:00:00,2025-05-08T17:29:47,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Preventivo,1,0,4.497,3088.49,ExitosoConAjustes
MAN_00000544,2025-05-15T06:00:00,2025-05-15T11:02:29,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,OverhaulParcial,1,0,5.042,4443.52,Exitoso
MAN_00000545,2025-05-15T14:00:00,2025-05-15T16:56:13,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,Predictivo,1,0,2.937,1668.75,Exitoso
MAN_00000546,2025-05-19T23:22:00,2025-05-20T00:55:53,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoMecanico,0,1,1.565,876.0,Recuperado
MAN_00000547,2025-05-31T01:43:00,2025-05-31T03:17:20,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ05,CorrectivoInstrumentacion,0,1,1.572,716.81,Estabilizado
MAN_00000548,2025-06-01T15:00:00,2025-06-01T19:47:27,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,OverhaulParcial,1,0,4.791,4285.12,ExitosoConAjustes
MAN_00000549,2025-06-10T19:41:00,2025-06-10T22:32:41,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoTermico,0,1,2.862,1302.75,Estabilizado
MAN_00000550,2025-06-11T16:11:00,2025-06-11T17:26:30,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,1.258,1078.18,Estabilizado
MAN_00000551,2025-06-18T15:06:00,2025-06-18T21:55:33,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,6.826,6401.91,Estabilizado
MAN_00000552,2025-06-22T06:08:00,2025-06-22T07:07:36,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoInstrumentacion,0,1,0.993,817.96,Estabilizado
MAN_00000553,2025-07-03T21:00:00,2025-07-04T01:16:10,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Preventivo,1,0,4.269,3434.04,Exitoso
MAN_00000554,2025-07-11T21:00:00,2025-07-11T23:21:42,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,Predictivo,1,0,2.362,1083.42,Exitoso
MAN_00000555,2025-07-17T03:44:00,2025-07-17T09:24:29,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoMecanico,0,1,5.675,4158.06,Estabilizado
MAN_00000556,2025-07-25T02:02:00,2025-07-25T02:32:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoInstrumentacion,0,1,0.5,254.23,Estabilizado
MAN_00000557,2025-07-31T18:00:00,2025-07-31T21:15:28,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,Preventivo,1,0,3.258,2186.07,Exitoso
MAN_00000558,2025-08-20T08:43:00,2025-08-20T09:37:17,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoMecanico,0,1,0.905,867.32,Estabilizado
MAN_00000559,2025-08-27T06:05:00,2025-08-27T09:01:26,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,2.941,2550.88,ParcialConSeguimiento
MAN_00000560,2025-08-28T04:40:00,2025-08-28T09:00:56,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoTermico,0,1,4.349,2323.52,Estabilizado
MAN_00000561,2025-09-09T18:00:00,2025-09-10T02:47:27,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,OverhaulParcial,1,0,8.791,4592.09,Exitoso
MAN_00000562,2025-09-10T11:41:00,2025-09-10T15:17:51,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,3.614,2866.68,Estabilizado
MAN_00000563,2025-09-22T12:28:00,2025-09-22T14:21:15,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ04,CorrectivoTermico,0,1,1.888,855.35,Estabilizado
MAN_00000564,2025-10-01T14:00:00,2025-10-01T17:16:36,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,Predictivo,1,0,3.277,1604.14,Exitoso
MAN_00000565,2025-10-08T05:34:00,2025-10-08T06:04:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,0.5,396.89,ParcialConSeguimiento
MAN_00000566,2025-10-08T11:02:00,2025-10-08T12:53:41,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoInstrumentacion,0,1,1.862,1671.78,Estabilizado
MAN_00000567,2025-10-19T10:23:00,2025-10-19T12:32:44,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoInstrumentacion,0,1,2.162,1596.96,ParcialConSeguimiento
MAN_00000568,2025-10-24T19:00:00,2025-10-24T23:14:30,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,Predictivo,1,0,4.242,4091.69,PendienteOptimizar
MAN_00000569,2025-11-21T03:14:00,2025-11-21T04:36:48,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ06,CorrectivoTermico,0,1,1.38,1161.66,Estabilizado
MAN_00000570,2025-11-27T00:05:00,2025-11-27T00:35:00,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ03,CorrectivoTermico,0,1,0.5,384.03,Estabilizado
MAN_00000571,2025-12-06T03:03:00,2025-12-06T05:08:55,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoMecanico,0,1,2.099,1154.86,ParcialConSeguimiento
MAN_00000572,2025-12-06T20:34:00,2025-12-06T21:39:16,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ01,CorrectivoTermico,0,1,1.088,513.34,ParcialConSeguimiento
MAN_00000573,2025-12-11T03:41:00,2025-12-11T10:23:48,PLT_ALA,PLT_ALA_L02,PLT_ALA_L02_EQ02,CorrectivoInstrumentacion,0,1,6.713,3598.38,Recuperado
MAN_00000574,2024-01-07T10:04:00,2024-01-07T11:35:05,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoMecanico,0,1,1.518,1129.01,Recuperado
MAN_00000575,2024-01-16T13:00:00,2024-01-16T18:20:49,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,Preventivo,1,0,5.347,3279.91,Exitoso
MAN_00000576,2024-01-29T21:36:00,2024-01-29T22:53:24,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,CorrectivoInstrumentacion,0,1,1.29,1113.77,Estabilizado
MAN_00000577,2024-02-04T17:00:00,2024-02-04T19:08:45,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,CorrectivoInstrumentacion,0,1,2.146,1604.68,Estabilizado
MAN_00000578,2024-02-13T13:09:00,2024-02-13T15:08:45,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoMecanico,0,1,1.996,1323.5,Recuperado
MAN_00000579,2024-02-16T02:08:00,2024-02-16T04:18:38,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoInstrumentacion,0,1,2.177,1454.25,Estabilizado
MAN_00000580,2024-02-21T10:18:00,2024-02-21T11:16:23,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoInstrumentacion,0,1,0.973,636.5,Estabilizado
MAN_00000581,2024-02-27T01:11:00,2024-02-27T03:15:48,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoMecanico,0,1,2.08,1603.46,Estabilizado
MAN_00000582,2024-03-07T16:00:00,2024-03-07T20:14:29,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoTermico,0,1,4.241,3155.1,Recuperado
MAN_00000583,2024-03-26T20:39:00,2024-03-26T22:02:15,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoTermico,0,1,1.388,944.96,ParcialConSeguimiento
MAN_00000584,2024-03-30T07:23:00,2024-03-30T10:09:43,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoInstrumentacion,0,1,2.779,2230.49,Estabilizado
MAN_00000585,2024-03-31T12:32:00,2024-03-31T13:57:18,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoTermico,0,1,1.422,1081.13,Estabilizado
MAN_00000586,2024-04-17T04:00:00,2024-04-17T04:53:24,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,Preventivo,1,0,0.89,572.17,Exitoso
MAN_00000587,2024-04-18T01:00:00,2024-04-18T03:37:53,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,OverhaulParcial,1,0,2.632,1945.68,Exitoso
MAN_00000588,2024-04-19T03:10:00,2024-04-19T14:00:18,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoMecanico,0,1,10.839,7249.93,Estabilizado
MAN_00000589,2024-04-27T13:07:00,2024-04-27T18:51:50,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoInstrumentacion,0,1,5.747,4414.65,Estabilizado
MAN_00000590,2024-04-30T07:00:00,2024-04-30T10:32:30,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,Predictivo,1,0,3.542,3219.79,Exitoso
MAN_00000591,2024-05-02T02:36:00,2024-05-02T04:53:22,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoMecanico,0,1,2.29,1535.32,Estabilizado
MAN_00000592,2024-05-19T14:10:00,2024-05-19T15:48:58,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ03,CorrectivoMecanico,0,1,1.65,838.28,Recuperado
MAN_00000593,2024-05-29T17:20:00,2024-05-29T17:50:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoMecanico,0,1,0.5,335.93,Estabilizado
MAN_00000594,2024-06-06T01:00:00,2024-06-06T01:30:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoTermico,0,1,0.5,394.11,Estabilizado
MAN_00000595,2024-06-07T18:19:00,2024-06-07T19:25:24,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoInstrumentacion,0,1,1.107,876.88,Estabilizado
MAN_00000596,2024-06-09T11:44:00,2024-06-09T12:14:00,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoTermico,0,1,0.5,308.11,Recuperado
MAN_00000597,2024-06-12T04:00:00,2024-06-12T07:01:28,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,Preventivo,1,0,3.025,2288.98,Exitoso
MAN_00000598,2024-06-16T19:05:00,2024-06-16T22:33:36,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoInstrumentacion,0,1,3.477,2302.1,ParcialConSeguimiento
MAN_00000599,2024-06-20T05:44:00,2024-06-20T10:59:12,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ03,CorrectivoInstrumentacion,0,1,5.253,2620.71,Estabilizado
MAN_00000600,2024-06-22T21:00:00,2024-06-22T22:54:23,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ01,OverhaulParcial,1,0,1.906,1089.77,Exitoso
MAN_00000601,2024-07-24T14:00:00,2024-07-24T16:47:34,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,Predictivo,1,0,2.793,2492.59,ExitosoConAjustes
MAN_00000602,2024-07-28T06:00:00,2024-07-28T16:41:59,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,Preventivo,1,0,10.7,7345.88,Exitoso
MAN_00000603,2024-08-02T16:03:00,2024-08-02T20:52:18,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoInstrumentacion,0,1,4.822,3588.18,Estabilizado
MAN_00000604,2024-08-03T21:00:00,2024-08-04T01:53:39,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,OverhaulParcial,1,0,4.894,3937.35,Exitoso
MAN_00000605,2024-08-09T15:00:00,2024-08-09T22:06:34,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,Preventivo,1,0,7.11,5634.77,Exitoso
MAN_00000606,2024-08-21T07:20:00,2024-08-21T08:46:43,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoInstrumentacion,0,1,1.445,1119.04,Estabilizado
MAN_00000607,2024-09-10T17:26:00,2024-09-10T18:48:02,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoMecanico,0,1,1.367,995.93,Recuperado
MAN_00000608,2024-09-11T15:36:00,2024-09-11T18:42:44,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,CorrectivoTermico,0,1,3.112,2048.46,Estabilizado
MAN_00000609,2024-09-15T19:27:00,2024-09-15T22:27:58,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ03,CorrectivoInstrumentacion,0,1,3.016,1706.01,Estabilizado
MAN_00000610,2024-09-19T03:00:00,2024-09-19T13:54:35,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,Predictivo,1,0,10.91,8461.81,Exitoso
MAN_00000611,2024-09-20T00:23:00,2024-09-20T03:30:34,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,CorrectivoInstrumentacion,0,1,3.126,2317.5,Estabilizado
MAN_00000612,2024-09-24T04:33:00,2024-09-24T06:18:49,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoTermico,0,1,1.764,1402.18,Estabilizado
MAN_00000613,2024-09-24T11:13:00,2024-09-24T12:10:55,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ03,CorrectivoMecanico,0,1,0.965,497.84,Recuperado
MAN_00000614,2024-10-01T01:00:00,2024-10-01T04:32:35,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,Preventivo,1,0,3.543,2265.66,Exitoso
MAN_00000615,2024-10-09T09:16:00,2024-10-09T10:00:28,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ06,CorrectivoInstrumentacion,0,1,0.741,611.2,Recuperado
MAN_00000616,2024-10-11T09:00:00,2024-10-11T19:56:45,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,Predictivo,1,0,10.946,8887.01,Exitoso
MAN_00000617,2024-10-20T01:22:00,2024-10-20T05:56:14,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ05,CorrectivoTermico,0,1,4.571,3796.43,Estabilizado
MAN_00000618,2024-10-22T23:43:00,2024-10-23T04:00:01,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ02,CorrectivoInstrumentacion,0,1,4.284,2942.29,Estabilizado
MAN_00000619,2024-10-27T01:00:00,2024-10-27T07:54:46,PLT_ALA,PLT_ALA_L03,PLT_ALA_L03_EQ04,OverhaulParcial,1,0,6.913,5175.08,PendienteOptimizar
