desvio_id,timestamp,planta_id,linea_id,equipo_id,variable_proceso,valor_observado,valor_objetivo,desviacion_pct,severidad_desvio,duracion_min,causa_probable_proxy,impacto_en_calidad_proxy
DES_00001529,2025-09-29T01:44:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,tension_traccion,66.255,68.0,-2.5662,Bajo,38.981,InestabilidadControlPID,0.1416
DES_00001530,2025-09-29T07:32:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,rugosidad,1.6748,1.6,4.6769,Medio,7.277,SetpointFueraBanda,0.4078
DES_00001531,2025-09-29T13:27:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,rugosidad,1.5811,1.6,-1.1824,Bajo,14.015,TransitorioArranque,0.0474
DES_00001532,2025-09-30T02:58:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,rugosidad,1.7111,1.6,6.9427,Medio,17.11,InestabilidadControlPID,0.4502
DES_00001533,2025-09-30T17:41:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,tension_traccion,66.8846,68.0,-1.6403,Bajo,17.737,TransitorioArranque,0.0785
DES_00001534,2025-10-01T05:34:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,tension_traccion,55.2406,68.0,-18.7638,Critico,42.948,TransitorioArranque,0.7278
DES_00001535,2025-10-03T19:10:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,tension_traccion,66.1178,68.0,-2.7679,Bajo,16.755,TransitorioArranque,0.1607
DES_00001536,2025-10-04T17:31:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,rugosidad,1.5438,1.6,-3.5096,Medio,16.274,MateriaPrimaVariable,0.3048
DES_00001537,2025-10-06T11:21:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,93.8701,92.0,2.0327,Bajo,14.861,InestabilidadControlPID,0.2201
DES_00001538,2025-10-08T21:11:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,rugosidad,1.7875,1.6,11.7178,Alto,33.393,SetpointFueraBanda,0.666
DES_00001539,2025-10-08T21:57:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,tension_traccion,61.6193,68.0,-9.3834,Alto,15.056,TransitorioArranque,0.3949
DES_00001540,2025-10-09T21:49:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,tension_traccion,86.7731,68.0,27.6075,Critico,13.586,TransitorioArranque,0.8875
DES_00001541,2025-10-13T20:45:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,velocidad_lineal,90.3269,92.0,-1.8186,Bajo,45.99,SetpointFueraBanda,0.2103
DES_00001542,2025-10-16T11:25:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,rugosidad,1.5453,1.6,-3.4213,Bajo,17.417,InestabilidadControlPID,0.1723
DES_00001543,2025-10-18T01:42:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,rugosidad,1.5541,1.6,-2.87,Bajo,44.277,MateriaPrimaVariable,0.2891
DES_00001544,2025-10-18T23:11:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,rugosidad,1.5381,1.6,-3.8689,Medio,20.044,DerivaInstrumentacion,0.1978
DES_00001545,2025-10-23T03:50:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,rugosidad,1.515,1.6,-5.3138,Medio,22.688,TransitorioArranque,0.2418
DES_00001546,2025-10-23T12:06:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ05,velocidad_lineal,88.4959,92.0,-3.8088,Medio,45.25,MateriaPrimaVariable,0.4443
DES_00001547,2025-10-25T17:54:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,velocidad_lineal,98.182,92.0,6.7195,Medio,38.255,SetpointFueraBanda,0.2842
DES_00001548,2025-10-27T04:40:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,rugosidad,1.4625,1.6,-8.5912,Alto,25.718,InestabilidadControlPID,0.5191
DES_00001549,2025-11-08T01:50:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,tension_traccion,63.6635,68.0,-6.3772,Medio,15.92,DerivaInstrumentacion,0.3618
DES_00001550,2025-11-11T20:49:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,94.6463,92.0,2.8764,Bajo,9.069,DerivaInstrumentacion,0.1537
DES_00001551,2025-11-13T12:30:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,rugosidad,1.5831,1.6,-1.0554,Bajo,14.106,DerivaInstrumentacion,0.0987
DES_00001552,2025-11-13T23:29:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,tension_traccion,72.7735,68.0,7.0199,Medio,13.723,MateriaPrimaVariable,0.2446
DES_00001553,2025-11-15T23:54:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,tension_traccion,65.6295,68.0,-3.486,Bajo,21.629,SetpointFueraBanda,0.0879
DES_00001554,2025-11-19T01:10:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,tension_traccion,65.2635,68.0,-4.0243,Medio,18.379,SetpointFueraBanda,0.2187
DES_00001555,2025-11-20T17:56:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ05,tension_traccion,67.097,68.0,-1.3279,Bajo,18.312,SetpointFueraBanda,0.1807
DES_00001556,2025-11-23T18:10:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,velocidad_lineal,93.3937,92.0,1.5149,Bajo,5.265,SetpointFueraBanda,0.073
DES_00001557,2025-11-23T18:28:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,rugosidad,1.3768,1.6,-13.9515,Critico,20.93,TransitorioArranque,0.6942
DES_00001558,2025-11-24T02:13:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,tension_traccion,70.956,68.0,4.3471,Medio,16.019,DerivaInstrumentacion,0.2779
DES_00001559,2025-11-24T04:29:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ04,velocidad_lineal,94.8353,92.0,3.0818,Bajo,20.888,DerivaInstrumentacion,0.086
DES_00001560,2025-11-27T04:17:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,velocidad_lineal,94.1848,92.0,2.3748,Bajo,49.963,SetpointFueraBanda,0.2377
DES_00001561,2025-11-28T00:39:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,93.1629,92.0,1.264,Bajo,73.728,MateriaPrimaVariable,0.109
DES_00001562,2025-11-28T06:15:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,tension_traccion,73.1524,68.0,7.5771,Alto,45.254,DerivaInstrumentacion,0.5162
DES_00001563,2025-11-28T23:07:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ03,tension_traccion,70.6434,68.0,3.8874,Medio,9.66,MateriaPrimaVariable,0.3725
DES_00001564,2025-11-30T02:29:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ05,rugosidad,1.5793,1.6,-1.2952,Bajo,23.507,TransitorioArranque,0.1414
DES_00001565,2025-11-30T07:13:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,93.9402,92.0,2.1089,Bajo,19.322,MateriaPrimaVariable,0.1832
DES_00001566,2025-12-02T16:26:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,tension_traccion,70.6559,68.0,3.9057,Medio,41.512,TransitorioArranque,0.2111
DES_00001567,2025-12-07T02:30:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,velocidad_lineal,87.2396,92.0,-5.1744,Medio,27.49,TransitorioArranque,0.2818
DES_00001568,2025-12-11T12:47:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,tension_traccion,77.1956,68.0,13.523,Critico,15.945,SetpointFueraBanda,0.8129
DES_00001569,2025-12-12T09:10:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ06,velocidad_lineal,90.3863,92.0,-1.754,Bajo,31.032,SetpointFueraBanda,0.0694
DES_00001570,2025-12-12T09:28:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,tension_traccion,62.1677,68.0,-8.5769,Alto,27.291,TransitorioArranque,0.5641
DES_00001571,2025-12-16T01:29:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,96.6821,92.0,5.0893,Medio,5.548,DerivaInstrumentacion,0.4141
DES_00001572,2025-12-17T00:45:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,velocidad_lineal,94.3792,92.0,2.5861,Bajo,49.713,SetpointFueraBanda,0.083
DES_00001573,2025-12-24T01:45:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ01,rugosidad,1.6774,1.6,4.8353,Medio,5.736,InestabilidadControlPID,0.296
DES_00001574,2025-12-25T16:56:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,94.1084,92.0,2.2918,Bajo,17.973,TransitorioArranque,0.3351
DES_00001575,2025-12-31T10:14:00,PLT_BIZ,PLT_BIZ_L03,PLT_BIZ_L03_EQ02,velocidad_lineal,93.5202,92.0,1.6523,Bajo,6.904,InestabilidadControlPID,0.02
DES_00001576,2024-01-01T02:38:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,vibracion,2.5175,2.5,0.7009,Bajo,8.783,TransitorioArranque,0.1419
DES_00001577,2024-01-01T04:15:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,caudal_aire,45.2461,44.0,2.8321,Bajo,11.795,DerivaInstrumentacion,0.1115
DES_00001578,2024-01-02T04:40:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,precision_medicion,98.3845,99.4,-1.0216,Bajo,7.978,MateriaPrimaVariable,0.0904
DES_00001579,2024-01-03T02:54:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,46.4386,44.0,5.5424,Medio,23.969,MateriaPrimaVariable,0.3587
DES_00001580,2024-01-05T15:54:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,44.7883,44.0,1.7916,Bajo,35.749,MateriaPrimaVariable,0.1283
DES_00001581,2024-01-07T04:22:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,40.4752,44.0,-8.011,Alto,26.395,SetpointFueraBanda,0.4602
DES_00001582,2024-01-08T22:35:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,vibracion,2.4709,2.5,-1.165,Bajo,48.305,DerivaInstrumentacion,0.1617
DES_00001583,2024-01-11T08:15:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,102.5071,99.4,3.1258,Bajo,4.0,SetpointFueraBanda,0.2378
DES_00001584,2024-01-12T11:53:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ04,precision_medicion,96.0551,99.4,-3.3651,Bajo,48.164,DerivaInstrumentacion,0.2706
DES_00001585,2024-01-18T01:18:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,precision_medicion,76.2836,99.4,-23.2559,Critico,28.317,InestabilidadControlPID,0.98
DES_00001586,2024-01-19T14:02:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,precision_medicion,104.889,99.4,5.5222,Medio,8.604,SetpointFueraBanda,0.3256
DES_00001587,2024-01-21T20:30:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,43.0754,44.0,-2.1014,Bajo,4.0,SetpointFueraBanda,0.02
DES_00001588,2024-01-22T13:28:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,42.4232,44.0,-3.5837,Medio,15.22,InestabilidadControlPID,0.449
DES_00001589,2024-01-24T21:48:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ04,precision_medicion,102.9078,99.4,3.529,Medio,26.208,SetpointFueraBanda,0.1355
DES_00001590,2024-01-26T01:04:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.6364,2.5,5.4578,Medio,22.12,SetpointFueraBanda,0.3162
DES_00001591,2024-01-27T09:08:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,vibracion,2.3066,2.5,-7.7373,Alto,28.792,SetpointFueraBanda,0.607
DES_00001592,2024-01-29T22:24:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,caudal_aire,43.6168,44.0,-0.871,Bajo,11.431,InestabilidadControlPID,0.112
DES_00001593,2024-01-29T23:33:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,94.5953,99.4,-4.8337,Medio,23.578,DerivaInstrumentacion,0.2562
DES_00001594,2024-01-29T23:35:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,43.6161,44.0,-0.8725,Bajo,5.544,SetpointFueraBanda,0.1869
DES_00001595,2024-01-30T20:28:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,precision_medicion,104.4555,99.4,5.086,Medio,28.026,MateriaPrimaVariable,0.3376
DES_00001596,2024-02-04T00:13:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,45.9884,44.0,4.519,Medio,8.125,InestabilidadControlPID,0.259
DES_00001597,2024-02-05T06:21:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,101.3618,99.4,1.9736,Bajo,18.684,InestabilidadControlPID,0.2465
DES_00001598,2024-02-05T22:55:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.2944,2.5,-8.2231,Alto,14.593,DerivaInstrumentacion,0.5227
DES_00001599,2024-02-06T09:14:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,precision_medicion,96.9127,99.4,-2.5023,Bajo,21.327,InestabilidadControlPID,0.1122
DES_00001600,2024-02-10T13:05:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,98.2523,99.4,-1.1546,Bajo,29.312,InestabilidadControlPID,0.1358
DES_00001601,2024-02-10T23:56:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,caudal_aire,43.6113,44.0,-0.8834,Bajo,17.063,MateriaPrimaVariable,0.188
DES_00001602,2024-02-11T02:45:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,precision_medicion,116.1678,99.4,16.869,Critico,23.555,InestabilidadControlPID,0.822
DES_00001603,2024-02-11T12:43:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,caudal_aire,45.7395,44.0,3.9533,Medio,44.211,DerivaInstrumentacion,0.3749
DES_00001604,2024-02-12T02:58:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.4575,2.5,-1.6989,Bajo,27.524,MateriaPrimaVariable,0.1301
DES_00001605,2024-02-13T15:28:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,vibracion,2.5737,2.5,2.9494,Bajo,8.314,DerivaInstrumentacion,0.2754
DES_00001606,2024-02-13T15:03:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,caudal_aire,44.3197,44.0,0.7265,Bajo,11.476,InestabilidadControlPID,0.1999
DES_00001607,2024-02-17T16:20:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ04,precision_medicion,95.3702,99.4,-4.0541,Medio,17.804,TransitorioArranque,0.3697
DES_00001608,2024-02-18T02:31:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,precision_medicion,108.4327,99.4,9.0872,Alto,19.334,TransitorioArranque,0.4688
DES_00001609,2024-02-18T19:31:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.1534,2.5,-13.8648,Critico,30.019,DerivaInstrumentacion,0.7976
DES_00001610,2024-02-23T11:48:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,41.8586,44.0,-4.8668,Medio,16.771,SetpointFueraBanda,0.384
DES_00001611,2024-02-23T18:21:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.4652,2.5,-1.3936,Bajo,22.263,MateriaPrimaVariable,0.3071
DES_00001612,2024-02-25T21:37:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.4237,2.5,-3.053,Bajo,16.567,TransitorioArranque,0.1298
DES_00001613,2024-02-29T23:17:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.8564,2.5,14.2567,Critico,45.195,SetpointFueraBanda,0.8602
DES_00001614,2024-03-04T03:13:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.2892,2.5,-8.4337,Alto,36.066,TransitorioArranque,0.5211
DES_00001615,2024-03-05T16:16:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,caudal_aire,42.7241,44.0,-2.8997,Bajo,9.776,SetpointFueraBanda,0.1982
DES_00001616,2024-03-08T18:20:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,45.4431,44.0,3.2797,Bajo,35.894,InestabilidadControlPID,0.3465
DES_00001617,2024-03-10T13:56:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,vibracion,2.5276,2.5,1.1053,Bajo,34.942,DerivaInstrumentacion,0.1679
DES_00001618,2024-03-11T04:50:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,precision_medicion,89.3168,99.4,-10.144,Alto,8.84,TransitorioArranque,0.5248
DES_00001619,2024-03-11T09:37:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,caudal_aire,43.6647,44.0,-0.7621,Bajo,24.007,DerivaInstrumentacion,0.02
DES_00001620,2024-03-12T13:12:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ04,vibracion,2.5788,2.5,3.1509,Bajo,15.766,InestabilidadControlPID,0.2012
DES_00001621,2024-03-12T13:31:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,101.0947,99.4,1.7049,Bajo,9.103,TransitorioArranque,0.0874
DES_00001622,2024-03-13T14:05:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,precision_medicion,102.4296,99.4,3.0479,Bajo,42.904,SetpointFueraBanda,0.3502
DES_00001623,2024-03-15T09:39:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,43.6294,44.0,-0.8423,Bajo,8.108,DerivaInstrumentacion,0.1459
DES_00001624,2024-03-22T02:42:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,caudal_aire,42.3264,44.0,-3.8036,Medio,16.635,SetpointFueraBanda,0.2347
DES_00001625,2024-03-22T23:05:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,44.5856,44.0,1.3309,Bajo,28.198,TransitorioArranque,0.3177
DES_00001626,2024-03-24T08:44:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.6008,2.5,4.0304,Medio,8.417,TransitorioArranque,0.1799
DES_00001627,2024-03-25T04:00:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,vibracion,2.5634,2.5,2.5364,Bajo,21.517,MateriaPrimaVariable,0.1609
DES_00001628,2024-03-26T05:23:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,47.77,44.0,8.5682,Alto,7.969,MateriaPrimaVariable,0.5408
DES_00001629,2024-03-26T23:52:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,vibracion,2.5502,2.5,2.0065,Bajo,38.753,SetpointFueraBanda,0.0947
DES_00001630,2024-04-02T07:20:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,caudal_aire,46.5015,44.0,5.6853,Medio,4.0,MateriaPrimaVariable,0.3346
DES_00001631,2024-04-02T08:03:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,caudal_aire,44.412,44.0,0.9365,Bajo,7.024,SetpointFueraBanda,0.0997
DES_00001632,2024-04-02T11:36:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,caudal_aire,41.2622,44.0,-6.2222,Medio,28.931,InestabilidadControlPID,0.3496
DES_00001633,2024-04-05T17:13:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,precision_medicion,94.5435,99.4,-4.8859,Medio,18.858,DerivaInstrumentacion,0.3431
DES_00001634,2024-04-09T13:13:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,vibracion,2.4634,2.5,-1.4645,Bajo,4.0,TransitorioArranque,0.1874
DES_00001635,2024-04-10T07:02:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ04,vibracion,2.5333,2.5,1.3336,Bajo,19.158,DerivaInstrumentacion,0.1856
DES_00001636,2024-04-12T00:24:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,precision_medicion,91.0047,99.4,-8.446,Alto,37.243,SetpointFueraBanda,0.5411
DES_00001637,2024-04-12T03:53:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,precision_medicion,95.932,99.4,-3.4889,Bajo,29.938,DerivaInstrumentacion,0.2348
DES_00001638,2024-04-12T07:29:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.0185,2.5,-19.2606,Critico,24.56,DerivaInstrumentacion,0.6736
DES_00001639,2024-04-12T20:01:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,vibracion,2.3475,2.5,-6.0985,Medio,27.355,SetpointFueraBanda,0.2894
DES_00001640,2024-04-13T06:44:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,44.8977,44.0,2.0403,Bajo,11.897,SetpointFueraBanda,0.1814
DES_00001641,2024-04-14T21:20:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,79.7991,99.4,-19.7192,Critico,12.94,MateriaPrimaVariable,0.9688
DES_00001642,2024-04-15T19:50:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,precision_medicion,96.1195,99.4,-3.3003,Bajo,37.503,TransitorioArranque,0.1898
DES_00001643,2024-04-16T13:21:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,caudal_aire,41.5993,44.0,-5.4562,Medio,23.106,SetpointFueraBanda,0.4621
DES_00001644,2024-04-16T13:13:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,caudal_aire,47.1255,44.0,7.1034,Medio,11.754,TransitorioArranque,0.5013
DES_00001645,2024-04-17T17:20:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.4491,2.5,-2.0379,Bajo,4.0,TransitorioArranque,0.1409
DES_00001646,2024-04-24T19:10:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.5954,2.5,3.8167,Medio,17.936,DerivaInstrumentacion,0.2817
DES_00001647,2024-05-01T06:26:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.2732,2.5,-9.0706,Alto,61.194,SetpointFueraBanda,0.6323
DES_00001648,2024-05-01T09:39:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.4668,2.5,-1.3277,Bajo,4.185,InestabilidadControlPID,0.1083
DES_00001649,2024-05-03T02:38:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,104.289,99.4,4.9185,Medio,11.266,SetpointFueraBanda,0.3516
DES_00001650,2024-05-03T05:00:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ02,precision_medicion,85.745,99.4,-13.7374,Critico,13.773,DerivaInstrumentacion,0.8864
DES_00001651,2024-05-03T08:38:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,45.6064,44.0,3.6508,Medio,51.398,DerivaInstrumentacion,0.3288
DES_00001652,2024-05-03T16:18:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,caudal_aire,43.3182,44.0,-1.5496,Bajo,42.292,SetpointFueraBanda,0.1415
DES_00001653,2024-05-05T21:35:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ03,caudal_aire,45.6966,44.0,3.856,Medio,4.0,TransitorioArranque,0.2317
DES_00001654,2024-05-07T04:40:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,precision_medicion,96.6042,99.4,-2.8127,Bajo,26.877,DerivaInstrumentacion,0.1019
DES_00001655,2024-05-07T04:24:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,precision_medicion,104.6292,99.4,5.2608,Medio,51.855,MateriaPrimaVariable,0.3585
DES_00001656,2024-05-07T19:41:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,caudal_aire,45.7683,44.0,4.0188,Medio,11.394,InestabilidadControlPID,0.2686
DES_00001657,2024-05-09T23:41:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,precision_medicion,100.4032,99.4,1.0093,Bajo,14.659,MateriaPrimaVariable,0.0771
DES_00001658,2024-05-10T13:33:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ01,precision_medicion,95.8827,99.4,-3.5385,Medio,16.282,InestabilidadControlPID,0.3284
DES_00001659,2024-05-11T01:16:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,precision_medicion,105.7028,99.4,6.3408,Medio,15.461,DerivaInstrumentacion,0.4835
DES_00001660,2024-05-11T01:45:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.5583,2.5,2.3321,Bajo,8.289,MateriaPrimaVariable,0.0625
DES_00001661,2024-05-11T13:18:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ05,vibracion,2.5444,2.5,1.7745,Bajo,22.936,MateriaPrimaVariable,0.1714
DES_00001662,2024-05-11T23:54:00,PLT_BIZ,PLT_BIZ_L04,PLT_BIZ_L04_EQ06,vibracion,2.545,2.5,1.7988,Bajo,10.684,SetpointFueraBanda,0.1359
