fecha,turno,planta_id,demanda_operativa_indice,mix_complejidad_indice,temperatura_ambiente,precio_energia_mercado_proxy,tension_operativa_proxy
2025-05-06,B,PLT_BIZ,1.1052,1.0415,21.96,172.769,0.8749
2025-05-06,C,PLT_BIZ,0.9972,1.106,23.69,165.863,1.0774
2025-05-07,A,PLT_BIZ,1.1906,0.9929,24.51,166.69,0.8357
2025-05-07,B,PLT_BIZ,1.0521,1.0284,24.18,179.37,0.8559
2025-05-07,C,PLT_BIZ,1.0689,1.0396,23.38,164.376,1.0496
2025-05-08,A,PLT_BIZ,1.129,1.0391,23.77,159.169,0.7829
2025-05-08,B,PLT_BIZ,1.1374,0.979,21.0,167.573,0.8318
2025-05-08,C,PLT_BIZ,1.0476,1.0036,21.61,163.68,0.9719
2025-05-09,A,PLT_BIZ,1.0623,1.0515,18.83,163.828,0.8051
2025-05-09,B,PLT_BIZ,1.1305,0.8796,18.98,184.677,0.785
2025-05-09,C,PLT_BIZ,1.0716,1.0205,18.54,164.651,1.1138
2025-05-10,A,PLT_BIZ,1.0985,0.938,22.09,144.259,0.8076
2025-05-10,B,PLT_BIZ,1.0196,0.952,22.63,170.275,0.8504
2025-05-10,C,PLT_BIZ,1.0143,1.042,24.46,145.659,0.9241
2025-05-11,A,PLT_BIZ,0.9927,1.0088,22.15,153.382,0.7562
2025-05-11,B,PLT_BIZ,0.9628,0.99,24.56,150.295,0.7659
2025-05-11,C,PLT_BIZ,1.0196,0.9433,23.15,147.793,1.0221
2025-05-12,A,PLT_BIZ,1.1403,1.0423,22.71,170.072,0.9647
2025-05-12,B,PLT_BIZ,1.135,1.029,21.26,168.702,0.8619
2025-05-12,C,PLT_BIZ,1.0958,0.9896,21.19,158.999,0.953
2025-05-13,A,PLT_BIZ,1.0962,1.0096,19.71,166.182,0.7639
2025-05-13,B,PLT_BIZ,1.0751,1.0229,23.18,166.063,0.8204
2025-05-13,C,PLT_BIZ,1.0285,0.9697,21.81,160.646,1.0367
2025-05-14,A,PLT_BIZ,1.1451,0.9998,22.1,165.953,0.8527
2025-05-14,B,PLT_BIZ,1.1001,0.9433,22.42,177.526,0.8185
2025-05-14,C,PLT_BIZ,1.054,1.0092,21.44,166.555,0.9477
2025-05-15,A,PLT_BIZ,1.1978,0.9365,16.12,159.572,0.9414
2025-05-15,B,PLT_BIZ,1.0932,1.0161,18.35,180.414,0.8141
2025-05-15,C,PLT_BIZ,1.0813,1.005,17.45,161.48,1.0634
2025-05-16,A,PLT_BIZ,1.1357,0.9824,20.77,175.396,0.846
2025-05-16,B,PLT_BIZ,1.1161,0.932,21.02,177.374,0.8192
2025-05-16,C,PLT_BIZ,1.0404,1.0507,20.88,165.218,1.0997
2025-05-17,A,PLT_BIZ,1.0206,1.0901,21.57,147.866,0.8803
2025-05-17,B,PLT_BIZ,1.0406,1.0266,21.64,153.247,0.8222
2025-05-17,C,PLT_BIZ,0.9894,1.0112,21.02,144.83,0.9757
2025-05-18,A,PLT_BIZ,1.0805,0.9113,21.84,144.675,0.8232
2025-05-18,B,PLT_BIZ,1.0725,1.0214,21.67,158.484,0.7698
2025-05-18,C,PLT_BIZ,0.9992,0.9702,22.93,154.473,0.9909
2025-05-19,A,PLT_BIZ,1.1328,1.0372,24.25,161.072,0.8698
2025-05-19,B,PLT_BIZ,1.0884,0.9768,26.9,182.274,0.8872
2025-05-19,C,PLT_BIZ,1.1042,0.9676,26.17,164.077,1.1171
2025-05-20,A,PLT_BIZ,1.207,1.0403,23.56,167.723,0.8544
2025-05-20,B,PLT_BIZ,1.1307,1.0258,21.35,161.652,0.821
2025-05-20,C,PLT_BIZ,1.1244,1.0616,23.5,163.527,1.0716
2025-05-21,A,PLT_BIZ,1.1093,0.9733,21.45,159.418,0.8515
2025-05-21,B,PLT_BIZ,1.0975,1.0804,21.89,173.754,0.8012
2025-05-21,C,PLT_BIZ,1.1103,0.982,24.79,168.369,0.9941
2025-05-22,A,PLT_BIZ,1.1123,0.9586,20.45,157.02,0.8486
2025-05-22,B,PLT_BIZ,1.1326,1.0948,19.61,159.331,0.894
2025-05-22,C,PLT_BIZ,1.0642,1.01,18.18,175.323,1.0193
2025-05-23,A,PLT_BIZ,1.1069,1.051,26.18,171.403,0.8298
2025-05-23,B,PLT_BIZ,0.9909,1.0659,27.72,172.954,0.8103
2025-05-23,C,PLT_BIZ,1.0512,0.9912,25.97,159.118,0.977
2025-05-24,A,PLT_BIZ,1.0267,0.9921,18.07,152.421,0.9381
2025-05-24,B,PLT_BIZ,0.9464,0.9993,20.13,158.857,0.8208
2025-05-24,C,PLT_BIZ,0.9474,0.9584,17.81,144.291,1.0165
2025-05-25,A,PLT_BIZ,1.1146,1.0271,19.74,149.111,0.883
2025-05-25,B,PLT_BIZ,0.9725,0.9648,19.45,155.474,0.774
2025-05-25,C,PLT_BIZ,1.0117,1.1244,18.2,140.219,1.0672
2025-05-26,A,PLT_BIZ,1.1214,1.0021,20.72,168.444,0.8437
2025-05-26,B,PLT_BIZ,1.1106,1.0733,15.56,161.057,0.9135
2025-05-26,C,PLT_BIZ,1.0317,0.8805,19.03,163.888,0.9306
2025-05-27,A,PLT_BIZ,1.1164,1.0871,22.37,158.177,0.8741
2025-05-27,B,PLT_BIZ,1.1443,0.9712,22.61,160.422,0.8891
2025-05-27,C,PLT_BIZ,1.042,1.0582,21.47,154.039,1.018
2025-05-28,A,PLT_BIZ,1.0582,1.0476,16.28,156.255,0.8222
2025-05-28,B,PLT_BIZ,1.0865,1.0478,18.51,161.733,0.8614
2025-05-28,C,PLT_BIZ,1.0698,1.0462,15.62,163.58,1.157
2025-05-29,A,PLT_BIZ,1.158,1.0684,21.51,154.736,0.9157
2025-05-29,B,PLT_BIZ,1.1599,1.1061,23.83,167.71,0.8873
2025-05-29,C,PLT_BIZ,1.1119,1.0923,21.57,158.986,1.0737
2025-05-30,A,PLT_BIZ,1.1351,0.9307,21.29,166.156,0.9065
2025-05-30,B,PLT_BIZ,1.0179,0.891,23.74,169.463,0.7682
2025-05-30,C,PLT_BIZ,1.0448,1.026,21.95,147.906,1.0703
2025-05-31,A,PLT_BIZ,1.0633,1.0544,19.27,143.68,0.8366
2025-05-31,B,PLT_BIZ,1.0615,1.0356,20.24,150.986,0.8366
2025-05-31,C,PLT_BIZ,0.9235,1.089,20.49,144.178,0.9965
2025-06-01,A,PLT_BIZ,0.9634,1.0615,20.92,146.045,0.867
2025-06-01,B,PLT_BIZ,1.0182,1.0794,19.44,155.159,0.8845
2025-06-01,C,PLT_BIZ,0.8555,1.0358,20.73,139.831,0.9452
2025-06-02,A,PLT_BIZ,1.1076,1.0272,24.36,147.291,0.8552
2025-06-02,B,PLT_BIZ,1.0304,1.0521,22.7,169.151,0.8015
2025-06-02,C,PLT_BIZ,1.0302,1.0492,22.13,151.161,1.0254
2025-06-03,A,PLT_BIZ,1.0978,1.0807,18.77,146.842,0.9317
2025-06-03,B,PLT_BIZ,1.1055,0.9918,18.34,162.715,0.8268
2025-06-03,C,PLT_BIZ,1.083,1.0526,19.01,153.48,1.0448
2025-06-04,A,PLT_BIZ,1.1026,1.0892,19.65,147.3,0.9325
2025-06-04,B,PLT_BIZ,1.1759,1.1088,19.26,157.473,0.911
2025-06-04,C,PLT_BIZ,1.0407,1.008,18.25,145.896,0.9801
2025-06-05,A,PLT_BIZ,1.0376,1.0703,20.37,163.457,0.89
2025-06-05,B,PLT_BIZ,1.1419,1.0221,22.78,174.966,0.8378
2025-06-05,C,PLT_BIZ,1.0835,1.0441,21.48,160.295,1.0199
2025-06-06,A,PLT_BIZ,1.1321,1.0723,16.93,163.789,0.9258
2025-06-06,B,PLT_BIZ,1.0313,1.0277,18.1,182.46,0.7979
2025-06-06,C,PLT_BIZ,1.0248,1.0935,19.54,148.174,1.0335
2025-06-07,A,PLT_BIZ,1.1028,1.0527,16.96,142.084,0.8584
2025-06-07,B,PLT_BIZ,0.9247,1.0416,15.97,156.763,0.791
2025-06-07,C,PLT_BIZ,0.8852,1.0527,17.59,133.261,0.8918
2025-06-08,A,PLT_BIZ,1.0187,1.0374,20.67,146.299,0.8179
2025-06-08,B,PLT_BIZ,0.9415,1.0435,21.84,144.56,0.7314
2025-06-08,C,PLT_BIZ,0.8838,1.0693,21.18,133.105,0.9789
2025-06-09,A,PLT_BIZ,1.085,1.0926,17.68,145.575,0.8613
2025-06-09,B,PLT_BIZ,1.0805,1.0429,19.75,168.739,0.8811
2025-06-09,C,PLT_BIZ,1.0017,1.0797,18.76,144.98,1.0116
2025-06-10,A,PLT_BIZ,1.1218,1.0388,12.98,143.405,0.8677
2025-06-10,B,PLT_BIZ,1.0583,1.1533,11.96,151.696,0.7924
2025-06-10,C,PLT_BIZ,1.0088,1.1319,14.51,154.997,1.1312
2025-06-11,A,PLT_BIZ,1.1133,1.1224,19.32,168.297,0.8984
2025-06-11,B,PLT_BIZ,1.0145,1.0238,16.4,191.326,0.7761
2025-06-11,C,PLT_BIZ,1.066,1.1058,18.53,156.68,1.0678
2025-06-12,A,PLT_BIZ,1.1738,1.0037,18.56,161.642,0.8635
2025-06-12,B,PLT_BIZ,1.0138,1.0605,16.57,155.82,0.9377
2025-06-12,C,PLT_BIZ,1.0876,1.0083,19.21,153.757,1.0364
2025-06-13,A,PLT_BIZ,1.101,0.9511,19.55,164.832,0.85
2025-06-13,B,PLT_BIZ,1.0078,0.9531,20.64,155.71,0.7585
2025-06-13,C,PLT_BIZ,0.9956,1.0262,19.21,158.598,0.9627
2025-06-14,A,PLT_BIZ,1.0525,1.1178,17.34,134.804,0.8314
2025-06-14,B,PLT_BIZ,1.0061,1.0608,16.26,142.871,0.791
2025-06-14,C,PLT_BIZ,0.8997,1.0407,15.76,133.614,0.9954
2025-06-15,A,PLT_BIZ,1.0565,1.0194,14.19,132.72,0.7587
2025-06-15,B,PLT_BIZ,1.0424,1.0743,16.33,160.874,0.8638
2025-06-15,C,PLT_BIZ,0.9148,1.0721,16.96,144.803,0.9728
2025-06-16,A,PLT_BIZ,1.1311,1.0341,19.18,162.238,0.8723
2025-06-16,B,PLT_BIZ,1.1037,1.0336,19.08,156.337,0.8262
2025-06-16,C,PLT_BIZ,1.0162,0.9856,22.17,155.408,0.9588
2025-06-17,A,PLT_BIZ,1.1017,1.0901,15.82,137.661,0.8844
2025-06-17,B,PLT_BIZ,1.0218,1.0937,18.12,176.08,0.8595
2025-06-17,C,PLT_BIZ,0.9994,1.032,14.75,150.318,1.043
2025-06-18,A,PLT_BIZ,1.0398,0.9745,19.04,160.25,0.831
2025-06-18,B,PLT_BIZ,1.1391,1.1083,19.39,155.908,0.9688
2025-06-18,C,PLT_BIZ,1.0115,1.0429,17.53,147.39,1.0061
2025-06-19,A,PLT_BIZ,1.1491,1.0947,15.3,146.463,0.9005
2025-06-19,B,PLT_BIZ,1.0707,1.0495,16.23,161.727,0.8723
2025-06-19,C,PLT_BIZ,0.8939,1.035,15.29,147.768,0.9319
2025-06-20,A,PLT_BIZ,1.0337,1.0519,19.49,154.087,0.8603
2025-06-20,B,PLT_BIZ,1.0667,1.0766,19.89,151.473,0.892
2025-06-20,C,PLT_BIZ,0.964,1.0159,22.01,148.005,1.0215
2025-06-21,A,PLT_BIZ,1.0729,1.0848,16.37,142.051,0.7666
2025-06-21,B,PLT_BIZ,1.0084,1.0837,17.35,144.721,0.7982
2025-06-21,C,PLT_BIZ,0.9177,0.948,14.51,127.386,0.9201
2025-06-22,A,PLT_BIZ,1.0064,1.0795,14.59,132.071,0.742
2025-06-22,B,PLT_BIZ,0.887,1.118,14.13,140.947,0.7958
2025-06-22,C,PLT_BIZ,0.8429,1.0846,16.05,137.485,0.9497
2025-06-23,A,PLT_BIZ,1.139,1.1115,13.36,153.959,0.7889
2025-06-23,B,PLT_BIZ,1.0529,1.059,13.08,154.611,0.7915
2025-06-23,C,PLT_BIZ,0.9535,0.9864,12.98,162.627,0.9037
2025-06-24,A,PLT_BIZ,1.0984,1.0691,20.39,152.378,0.7529
2025-06-24,B,PLT_BIZ,1.1254,0.9221,19.16,168.781,0.9627
2025-06-24,C,PLT_BIZ,1.0252,1.0746,21.66,165.025,0.9773
2025-06-25,A,PLT_BIZ,1.0499,1.07,20.65,154.008,0.8591
2025-06-25,B,PLT_BIZ,1.0972,1.1133,20.76,161.524,0.8699
2025-06-25,C,PLT_BIZ,0.9716,1.0829,18.74,161.139,0.9889
2025-06-26,A,PLT_BIZ,1.0221,1.0861,17.91,141.642,0.8627
2025-06-26,B,PLT_BIZ,0.9699,1.0618,17.36,164.669,0.7252
2025-06-26,C,PLT_BIZ,0.9823,1.0107,15.51,149.086,0.953
2025-06-27,A,PLT_BIZ,1.1575,1.0209,16.47,141.457,0.921
2025-06-27,B,PLT_BIZ,0.9624,1.0326,17.27,158.492,0.7933
2025-06-27,C,PLT_BIZ,1.0236,1.0444,16.51,152.567,0.92
2025-06-28,A,PLT_BIZ,1.0067,0.9962,17.23,131.257,0.8212
2025-06-28,B,PLT_BIZ,0.9455,1.0562,13.42,140.499,0.8072
2025-06-28,C,PLT_BIZ,0.9658,1.107,15.21,142.35,1.059
2025-06-29,A,PLT_BIZ,1.0806,1.0254,15.32,134.157,0.8019
2025-06-29,B,PLT_BIZ,0.8934,1.0448,13.95,144.807,0.7563
2025-06-29,C,PLT_BIZ,0.8844,1.0761,15.03,139.726,0.9563
2025-06-30,A,PLT_BIZ,1.0936,1.0914,15.39,161.744,0.9443
2025-06-30,B,PLT_BIZ,1.062,1.0493,17.16,143.968,0.9035
2025-06-30,C,PLT_BIZ,0.9951,1.1081,17.27,155.128,0.8972
2025-07-01,A,PLT_BIZ,1.073,1.0898,20.47,140.147,0.8272
2025-07-01,B,PLT_BIZ,1.0557,1.0737,18.07,153.568,0.8545
2025-07-01,C,PLT_BIZ,1.007,1.1054,18.47,137.207,1.1633
2025-07-02,A,PLT_BIZ,1.0859,0.9901,13.48,124.171,0.8723
2025-07-02,B,PLT_BIZ,1.059,1.0602,12.04,146.418,0.8283
2025-07-02,C,PLT_BIZ,0.9816,1.0225,14.7,148.186,0.9764
2025-07-03,A,PLT_BIZ,1.0211,0.9712,11.66,137.802,0.7493
2025-07-03,B,PLT_BIZ,1.0977,1.1221,15.38,156.226,0.9288
2025-07-03,C,PLT_BIZ,0.9751,1.0686,14.2,144.928,0.9554
2025-07-04,A,PLT_BIZ,1.0989,1.0801,11.54,123.244,0.8111
2025-07-04,B,PLT_BIZ,1.0088,1.068,10.38,147.691,0.8017
2025-07-04,C,PLT_BIZ,1.0285,0.9841,11.02,133.68,0.9694
2025-07-05,A,PLT_BIZ,0.97,1.1105,17.3,116.417,0.8483
2025-07-05,B,PLT_BIZ,0.9576,1.1514,14.0,134.659,0.8941
2025-07-05,C,PLT_BIZ,0.9114,0.9853,14.76,125.128,0.9027
2025-07-06,A,PLT_BIZ,0.8988,1.0119,12.21,124.235,0.7773
2025-07-06,B,PLT_BIZ,0.9674,1.0452,15.15,143.189,0.881
2025-07-06,C,PLT_BIZ,0.9689,1.0141,15.16,110.643,1.0585
2025-07-07,A,PLT_BIZ,1.0202,1.0776,14.41,138.271,0.7498
2025-07-07,B,PLT_BIZ,1.0039,1.1268,13.91,143.696,0.9114
2025-07-07,C,PLT_BIZ,1.0134,1.1188,12.66,139.2,1.0221
2025-07-08,A,PLT_BIZ,1.0819,1.093,11.69,143.559,0.8437
2025-07-08,B,PLT_BIZ,1.0879,1.0449,12.3,148.389,0.7665
2025-07-08,C,PLT_BIZ,0.916,1.0068,13.75,148.987,0.9344
2025-07-09,A,PLT_BIZ,1.0475,1.0595,13.61,134.035,0.7508
2025-07-09,B,PLT_BIZ,1.0129,1.088,10.35,155.086,0.8755
2025-07-09,C,PLT_BIZ,0.9935,1.0135,13.28,133.89,0.9883
2025-07-10,A,PLT_BIZ,0.9974,1.0427,18.99,132.981,0.8127
2025-07-10,B,PLT_BIZ,1.0602,1.0686,17.89,150.044,0.8287
2025-07-10,C,PLT_BIZ,0.9706,1.0887,18.83,138.12,1.0466
2025-07-11,A,PLT_BIZ,1.0626,1.0464,9.29,133.333,0.8343
2025-07-11,B,PLT_BIZ,0.9762,1.0466,10.61,152.762,0.7549
2025-07-11,C,PLT_BIZ,0.926,0.9519,10.84,138.79,0.9307
2025-07-12,A,PLT_BIZ,0.9906,1.0566,11.33,113.586,0.8097
2025-07-12,B,PLT_BIZ,0.9229,1.0092,12.89,132.633,0.8178
2025-07-12,C,PLT_BIZ,0.9124,1.0437,11.43,129.929,0.9833
2025-07-13,A,PLT_BIZ,0.9848,1.0962,14.08,122.125,0.828
2025-07-13,B,PLT_BIZ,0.9072,1.0336,12.34,131.4,0.7921
2025-07-13,C,PLT_BIZ,0.8534,1.0109,12.74,124.026,0.8802
2025-07-14,A,PLT_BIZ,1.0448,1.0447,12.37,141.895,0.7676
2025-07-14,B,PLT_BIZ,1.0518,1.107,12.87,146.597,0.8025
2025-07-14,C,PLT_BIZ,0.9481,1.0747,11.92,138.229,1.0165
2025-07-15,A,PLT_BIZ,1.1134,1.0105,14.53,136.904,0.9229
2025-07-15,B,PLT_BIZ,1.018,1.1068,14.2,135.493,0.9034
2025-07-15,C,PLT_BIZ,1.0132,1.0361,14.37,129.73,0.9635
2025-07-16,A,PLT_BIZ,1.0113,1.074,13.03,134.502,0.8123
2025-07-16,B,PLT_BIZ,1.0346,1.0238,15.97,153.974,0.8593
2025-07-16,C,PLT_BIZ,1.0028,1.0435,14.84,142.932,1.0301
2025-07-17,A,PLT_BIZ,1.0599,0.9909,7.24,129.397,0.8486
2025-07-17,B,PLT_BIZ,1.0851,1.0499,8.72,136.583,0.8834
2025-07-17,C,PLT_BIZ,0.9303,1.0173,6.57,150.105,0.9655
2025-07-18,A,PLT_BIZ,1.0251,0.9846,8.67,128.872,0.8023
2025-07-18,B,PLT_BIZ,0.9205,1.09,11.19,147.066,0.832
2025-07-18,C,PLT_BIZ,0.9507,1.0142,12.19,133.797,1.0052
2025-07-19,A,PLT_BIZ,0.9511,1.0348,12.55,118.363,0.8055
2025-07-19,B,PLT_BIZ,0.9702,1.1069,10.12,128.31,0.7347
2025-07-19,C,PLT_BIZ,0.886,1.0176,9.94,110.358,1.0066
2025-07-20,A,PLT_BIZ,1.0684,0.9795,11.96,117.502,0.8541
2025-07-20,B,PLT_BIZ,0.9514,1.0047,11.48,125.08,0.7799
2025-07-20,C,PLT_BIZ,0.8237,1.1514,11.84,116.439,1.0504
2025-07-21,A,PLT_BIZ,1.075,1.0102,5.83,124.351,0.8462
2025-07-21,B,PLT_BIZ,1.0238,1.1117,8.46,151.609,0.8518
2025-07-21,C,PLT_BIZ,1.0009,1.0859,6.87,138.255,1.0018
2025-07-22,A,PLT_BIZ,1.0622,1.0324,9.6,147.86,0.8556
2025-07-22,B,PLT_BIZ,0.8744,1.041,10.65,144.391,0.7591
2025-07-22,C,PLT_BIZ,0.9993,1.0698,11.14,125.746,0.9956
2025-07-23,A,PLT_BIZ,1.0346,1.0091,9.34,127.862,0.805
2025-07-23,B,PLT_BIZ,1.006,1.007,9.03,132.23,0.7751
2025-07-23,C,PLT_BIZ,0.9838,0.9972,9.06,138.58,1.0003
2025-07-24,A,PLT_BIZ,1.0106,1.0366,12.39,132.634,0.7618
2025-07-24,B,PLT_BIZ,1.0533,0.9727,12.7,140.676,0.7997
2025-07-24,C,PLT_BIZ,0.9067,1.0619,9.87,129.807,0.9538
2025-07-25,A,PLT_BIZ,1.0413,0.9893,6.38,132.773,0.7374
2025-07-25,B,PLT_BIZ,0.9889,1.0369,8.52,141.355,0.844
2025-07-25,C,PLT_BIZ,0.8732,0.9757,6.77,135.966,0.9284
2025-07-26,A,PLT_BIZ,1.0059,1.0666,12.23,116.536,0.8807
2025-07-26,B,PLT_BIZ,0.8402,1.0928,8.19,127.946,0.8325
2025-07-26,C,PLT_BIZ,0.8669,1.0607,7.3,132.075,0.9658
2025-07-27,A,PLT_BIZ,0.9716,1.0344,11.17,121.237,0.7996
2025-07-27,B,PLT_BIZ,0.9239,1.093,11.99,119.057,0.8574
2025-07-27,C,PLT_BIZ,0.8559,1.0208,8.34,109.71,1.0241
2025-07-28,A,PLT_BIZ,1.0328,1.0556,11.53,124.03,0.9452
2025-07-28,B,PLT_BIZ,0.914,1.117,12.65,146.519,0.7622
2025-07-28,C,PLT_BIZ,0.9315,1.1366,12.72,132.157,0.986
2025-07-29,A,PLT_BIZ,1.0547,1.0673,12.85,130.085,0.9117
2025-07-29,B,PLT_BIZ,1.0066,0.9928,13.72,138.329,0.886
2025-07-29,C,PLT_BIZ,0.8287,0.97,14.45,131.238,0.9622
2025-07-30,A,PLT_BIZ,1.05,1.0969,8.99,137.86,0.8384
2025-07-30,B,PLT_BIZ,1.0126,0.9162,8.24,137.179,0.7475
2025-07-30,C,PLT_BIZ,1.0052,1.0707,8.95,133.129,1.0138
2025-07-31,A,PLT_BIZ,0.9863,1.0518,11.09,120.823,0.7829
2025-07-31,B,PLT_BIZ,1.0766,1.1208,12.66,146.057,0.7967
2025-07-31,C,PLT_BIZ,0.9075,1.0615,11.64,123.72,0.9946
2025-08-01,A,PLT_BIZ,1.057,1.0862,9.23,138.22,0.7588
2025-08-01,B,PLT_BIZ,0.8917,1.0681,11.37,140.231,0.8293
2025-08-01,C,PLT_BIZ,0.9259,1.032,10.91,126.318,0.9193
2025-08-02,A,PLT_BIZ,0.9563,1.0272,9.46,114.665,0.7381
2025-08-02,B,PLT_BIZ,0.9705,0.9953,9.91,119.598,0.7693
2025-08-02,C,PLT_BIZ,0.7512,1.0146,8.1,116.763,0.9535
2025-08-03,A,PLT_BIZ,0.9082,0.9306,8.92,110.341,0.7505
2025-08-03,B,PLT_BIZ,0.9237,1.185,10.49,131.873,0.7553
2025-08-03,C,PLT_BIZ,0.8379,0.9687,8.13,109.836,0.9018
2025-08-04,A,PLT_BIZ,1.0928,0.9758,13.67,136.449,0.8239
2025-08-04,B,PLT_BIZ,1.024,1.0217,12.27,121.468,0.8242
2025-08-04,C,PLT_BIZ,0.9206,0.954,13.38,127.332,0.9851
2025-08-05,A,PLT_BIZ,1.0238,0.9944,8.55,142.82,0.8439
2025-08-05,B,PLT_BIZ,1.0131,1.0911,8.79,144.513,0.8759
2025-08-05,C,PLT_BIZ,0.9287,1.0513,9.86,131.614,0.9769
2025-08-06,A,PLT_BIZ,1.0232,0.9649,7.83,135.899,0.7983
2025-08-06,B,PLT_BIZ,0.9253,0.9748,6.71,126.892,0.7068
2025-08-06,C,PLT_BIZ,0.8672,0.9845,7.09,127.657,0.9514
2025-08-07,A,PLT_BIZ,0.9547,1.0672,6.87,125.463,0.8171
2025-08-07,B,PLT_BIZ,0.9903,1.0456,10.7,140.259,0.8342
2025-08-07,C,PLT_BIZ,0.9197,0.9522,5.3,133.963,0.9614
2025-08-08,A,PLT_BIZ,1.1026,1.029,7.28,120.569,0.8829
2025-08-08,B,PLT_BIZ,0.9077,1.0797,9.66,140.739,0.7814
2025-08-08,C,PLT_BIZ,0.9298,1.0247,9.03,134.731,0.9024
2025-08-09,A,PLT_BIZ,0.9929,1.1077,9.88,124.832,0.8891
2025-08-09,B,PLT_BIZ,0.9735,1.0738,9.2,126.748,0.7823
2025-08-09,C,PLT_BIZ,0.7922,1.039,10.79,100.009,0.9865
2025-08-10,A,PLT_BIZ,1.0072,0.9308,4.16,113.608,0.7732
2025-08-10,B,PLT_BIZ,0.9329,0.9999,3.13,126.384,0.7982
2025-08-10,C,PLT_BIZ,0.8423,0.9694,5.1,110.605,0.9452
2025-08-11,A,PLT_BIZ,1.0246,1.0914,9.27,129.304,0.8147
2025-08-11,B,PLT_BIZ,0.9855,0.9593,11.81,144.928,0.7507
2025-08-11,C,PLT_BIZ,0.9125,0.9688,11.56,123.772,0.9571
2025-08-12,A,PLT_BIZ,1.0644,0.9747,9.35,128.526,0.7541
2025-08-12,B,PLT_BIZ,0.9247,1.0586,10.22,135.105,0.7608
2025-08-12,C,PLT_BIZ,0.9537,0.996,9.06,123.161,1.0271
2025-08-13,A,PLT_BIZ,0.9973,0.9674,9.71,124.501,0.8838
2025-08-13,B,PLT_BIZ,0.9721,0.9363,12.6,137.151,0.7335
2025-08-13,C,PLT_BIZ,0.9202,0.9917,11.45,125.45,0.9363
2025-08-14,A,PLT_BIZ,0.9504,0.9908,6.18,127.876,0.7482
2025-08-14,B,PLT_BIZ,1.0191,1.0544,6.97,144.084,0.9239
2025-08-14,C,PLT_BIZ,0.8511,1.0403,9.1,126.559,0.941
2025-08-15,A,PLT_BIZ,0.9714,1.0669,12.41,112.135,0.7713
2025-08-15,B,PLT_BIZ,0.9513,1.0789,10.58,141.48,0.7857
2025-08-15,C,PLT_BIZ,0.8978,0.9543,12.78,142.538,0.8757
2025-08-16,A,PLT_BIZ,0.9586,1.0057,9.99,105.159,0.7503
2025-08-16,B,PLT_BIZ,0.9385,1.0543,7.36,119.215,0.7922
2025-08-16,C,PLT_BIZ,0.8202,1.0184,6.4,109.019,0.9169
2025-08-17,A,PLT_BIZ,0.9938,1.0249,11.23,111.889,0.7731
2025-08-17,B,PLT_BIZ,0.9595,0.9025,11.2,114.747,0.7812
2025-08-17,C,PLT_BIZ,0.7216,0.962,10.95,117.06,0.8633
2025-08-18,A,PLT_BIZ,1.0929,0.9451,7.91,114.247,0.8767
2025-08-18,B,PLT_BIZ,0.9656,0.9261,10.0,135.049,0.7409
2025-08-18,C,PLT_BIZ,0.9589,0.9955,10.18,122.749,0.9554
2025-08-19,A,PLT_BIZ,0.9836,1.0281,9.28,129.039,0.893
2025-08-19,B,PLT_BIZ,1.0122,1.0788,10.68,134.062,0.7885
2025-08-19,C,PLT_BIZ,0.9189,0.9066,10.25,130.224,0.9065
2025-08-20,A,PLT_BIZ,0.9656,1.0057,8.04,120.785,0.7356
2025-08-20,B,PLT_BIZ,0.9604,1.0238,9.42,130.309,0.7541
2025-08-20,C,PLT_BIZ,0.8254,1.0153,6.33,127.005,0.9018
2025-08-21,A,PLT_BIZ,0.9905,0.9807,10.38,140.343,0.8233
2025-08-21,B,PLT_BIZ,1.026,0.9328,7.09,137.067,0.7249
2025-08-21,C,PLT_BIZ,0.9684,0.9203,8.04,127.658,0.9813
2025-08-22,A,PLT_BIZ,0.9282,1.0585,4.22,128.657,0.8311
2025-08-22,B,PLT_BIZ,0.9816,1.0009,4.54,123.341,0.7901
2025-08-22,C,PLT_BIZ,0.9248,0.9356,2.69,121.285,0.8994
2025-08-23,A,PLT_BIZ,0.883,0.9432,9.29,113.589,0.7641
2025-08-23,B,PLT_BIZ,0.86,0.9337,7.17,125.297,0.6283
2025-08-23,C,PLT_BIZ,0.7633,0.9915,3.99,101.078,0.8521
2025-08-24,A,PLT_BIZ,0.8837,0.9513,7.48,109.207,0.7363
2025-08-24,B,PLT_BIZ,0.9058,0.9662,7.99,117.97,0.737
2025-08-24,C,PLT_BIZ,0.9078,1.0226,6.85,110.439,0.8777
2025-08-25,A,PLT_BIZ,0.9976,0.9547,7.12,131.534,0.7317
2025-08-25,B,PLT_BIZ,0.9301,1.0104,5.41,129.291,0.7114
2025-08-25,C,PLT_BIZ,0.8867,0.9441,6.85,115.807,0.8694
2025-08-26,A,PLT_BIZ,1.0526,1.0065,6.54,140.296,0.7436
2025-08-26,B,PLT_BIZ,0.8926,0.934,7.52,135.234,0.7052
2025-08-26,C,PLT_BIZ,0.8668,0.8474,6.95,129.055,0.8618
2025-08-27,A,PLT_BIZ,1.0073,0.9983,8.32,130.412,0.7814
2025-08-27,B,PLT_BIZ,0.8023,0.974,6.37,138.311,0.6969
2025-08-27,C,PLT_BIZ,0.8816,0.9455,7.05,128.836,0.898
2025-08-28,A,PLT_BIZ,0.9516,0.9615,5.64,123.321,0.7569
